iter kd skd kf skf gamma sgamma sigma_error1 sigma_error2 sigma_error3 sigma_error4 L
5.128000000000000000e+03 4.115134934502077263e-02 1.763567396767306006e-01 3.219627382684353903e-05 3.152886702898992660e-06 4.923235736163844220e-05 7.596406002701175338e-07 6.843046074119455646e+00 8.406711883971444976e+00 7.746219974874080094e+00 8.320681767117196870e+00 -1.711410750712869685e+03
5.129000000000000000e+03 4.157678398513032364e-02 1.706049796366317928e-01 3.098683715830030097e-05 2.979141552808879141e-06 5.200707403531657901e-05 7.348156862037652959e-07 6.761140638746127252e+00 8.271215749278479024e+00 7.751589846783176974e+00 7.736297256693865698e+00 -1.705870924309484053e+03
5.130000000000000000e+03 4.364381120956255938e-02 1.728424602520484965e-01 2.991847138880820994e-05 3.190861331292229156e-06 5.366205451671166320e-05 7.377030833719464690e-07 6.601704036796369301e+00 8.506082397445339893e+00 7.576407084973495465e+00 7.284389485230788885e+00 -1.705504405248831290e+03
5.131000000000000000e+03 4.560100373586589012e-02 1.744896061655468178e-01 2.980064211267243325e-05 3.299307862655734627e-06 5.087309673949155201e-05 7.617201957294705315e-07 6.772606388964241830e+00 8.984789502219582502e+00 7.439897510799351465e+00 7.510418383477913018e+00 -1.707149934449326111e+03
5.132000000000000000e+03 4.609869532062944170e-02 1.661732156972390850e-01 3.004584535659103435e-05 3.377064262389856220e-06 5.081215853847269483e-05 8.048636174100379165e-07 7.057777319475342814e+00 9.166838729626588744e+00 7.223964695737913111e+00 6.953449654037049399e+00 -1.708484310362633778e+03
5.133000000000000000e+03 4.807602216406375167e-02 1.682357141025083158e-01 3.017473370942360658e-05 3.464458335799659437e-06 4.886348561283404595e-05 8.200809567754835935e-07 6.816436849997407066e+00 9.486613678858777376e+00 7.581501983491521379e+00 7.006249942863787439e+00 -1.705530928448084751e+03
5.134000000000000000e+03 5.491520091345519078e-02 1.683302511799475432e-01 2.864230851755234389e-05 3.537218203636323607e-06 4.606527001523941581e-05 8.442514757940407228e-07 6.741968129816951816e+00 8.680848906758836137e+00 7.311590782633829555e+00 7.213100614127465171e+00 -1.705458839255256407e+03
5.135000000000000000e+03 5.397625049741516107e-02 1.651723269065911992e-01 3.043034059996520532e-05 3.355391147570541339e-06 4.504644819964805178e-05 8.334109410845018284e-07 6.849280463945171427e+00 8.290197107652227615e+00 7.207360603971619817e+00 6.581559399882228156e+00 -1.704815829686238430e+03
5.136000000000000000e+03 5.242604860261983191e-02 1.654379224095832157e-01 3.080099498200003998e-05 3.470306232846513922e-06 4.716549468387550725e-05 8.352898951280470825e-07 7.392670229727436926e+00 8.452202476343195769e+00 7.386723252730217126e+00 6.786045835314927999e+00 -1.704439853851403996e+03
5.137000000000000000e+03 5.388020751331710351e-02 1.804899503193740373e-01 3.088803230381265326e-05 3.262348225097523568e-06 5.043050705442771159e-05 8.080440942140189705e-07 7.088496325708664614e+00 8.976600291503928020e+00 7.532283915383425565e+00 6.693798268104183435e+00 -1.702564112686959561e+03
5.138000000000000000e+03 5.383419018033737402e-02 1.761170541839646442e-01 3.049830893126962941e-05 3.205690015635559269e-06 4.981381533706847573e-05 7.931024085562243296e-07 7.077458585932880020e+00 9.406550531822874817e+00 7.602270904099801996e+00 7.186867971306376113e+00 -1.706109252312909348e+03
5.139000000000000000e+03 5.031440760001670842e-02 1.845519441062977162e-01 3.052189463267541725e-05 3.244373214005979039e-06 4.660861435551516893e-05 8.411481015401384893e-07 6.627747965577428069e+00 8.425750000256394756e+00 7.464596012256594193e+00 6.959686885361088038e+00 -1.707409181973039267e+03
5.140000000000000000e+03 4.940969099753803745e-02 1.913277701007006226e-01 2.912616306718683078e-05 3.182200599538041207e-06 4.896598912731031406e-05 9.079641359389091850e-07 7.004412365700216192e+00 8.248112770912765512e+00 7.232919969673051064e+00 6.783141662626307244e+00 -1.707982212007269482e+03
5.141000000000000000e+03 5.076675676194913195e-02 1.835284919494341027e-01 2.917583673844273512e-05 3.178711694564021046e-06 4.709251052301870535e-05 8.860974975843489718e-07 7.344894264982920085e+00 8.446767865006558296e+00 7.142030524861503693e+00 6.340351825957127652e+00 -1.705926654195180618e+03
5.142000000000000000e+03 5.136766510586691231e-02 1.896788285004953056e-01 2.807874321379379284e-05 3.337136331864165421e-06 4.656644835186356447e-05 8.579764700460456278e-07 7.480746809156462618e+00 8.263858174521907074e+00 6.819322020691265251e+00 6.589509328236112573e+00 -1.707397528772115720e+03
5.143000000000000000e+03 5.127710074648100108e-02 2.146962497584532781e-01 2.836168402513353034e-05 3.268686318418897881e-06 4.406570146259224140e-05 8.248476823259148655e-07 7.056425146333141107e+00 8.633652197340365930e+00 6.114808908211468719e+00 6.954467823598821319e+00 -1.707637130911515214e+03
5.144000000000000000e+03 4.550965493617199070e-02 2.152498515352258834e-01 2.627020509542273553e-05 3.092549289539549403e-06 4.706027171263923856e-05 8.487841925022359774e-07 7.293520288839427934e+00 8.192013176967266830e+00 6.606106820732251528e+00 7.019102888363168979e+00 -1.708524740082141079e+03
5.145000000000000000e+03 4.491571988285331107e-02 2.015823087804285707e-01 2.482231630628877215e-05 2.994592732772366133e-06 4.739719565826086084e-05 8.280656432265714139e-07 7.719498619061402778e+00 8.042742201977155503e+00 7.180201330321699160e+00 7.428780587638192046e+00 -1.705862958376447295e+03
5.146000000000000000e+03 4.508632459176772217e-02 2.019237373536833802e-01 2.584669248117604855e-05 3.217460821890142027e-06 4.488352476624599791e-05 7.802099811183883725e-07 7.365017298998819406e+00 7.808294806918550712e+00 6.876041205310315263e+00 7.344201588800264524e+00 -1.703926916618891028e+03
5.147000000000000000e+03 4.583808234308671403e-02 1.877964122394644442e-01 2.489161137213915227e-05 3.245698856052707670e-06 4.714514277283143656e-05 8.225142008376600116e-07 7.331223666766438996e+00 8.506977601095902841e+00 6.949831403380400729e+00 7.862810930640753426e+00 -1.708830188221464141e+03
5.148000000000000000e+03 4.304374527854280125e-02 1.730330666103614135e-01 2.617639379084250929e-05 3.417943021093421400e-06 4.815145928050794638e-05 8.391052447790422548e-07 7.599199602862317882e+00 8.959564445268963340e+00 6.485188306357786203e+00 7.753078949980860557e+00 -1.708063695809011051e+03
5.149000000000000000e+03 4.075823377596565766e-02 1.758812934292584285e-01 2.541009695764246846e-05 3.421900428573984756e-06 4.387816095886985828e-05 8.330526761156074814e-07 7.397373455705350764e+00 8.747049160964222025e+00 6.643277563308504163e+00 7.818311083717011556e+00 -1.709435502246599299e+03
5.150000000000000000e+03 3.889557889797938539e-02 1.811548744226175456e-01 2.613593141253868241e-05 3.244778564082790695e-06 4.419319569090569513e-05 7.935773803523334277e-07 6.876214944227021064e+00 8.906012474161249415e+00 6.917465716408297993e+00 7.464553190236618896e+00 -1.708219451968397379e+03
5.151000000000000000e+03 4.120193349466546445e-02 1.828905930538021196e-01 2.869817666149702780e-05 3.085965908068658132e-06 4.371917073101308710e-05 8.328967008991412434e-07 6.241908893820252935e+00 9.291751993802447984e+00 6.994877217613040266e+00 7.263195793869665629e+00 -1.708015473324911909e+03
5.152000000000000000e+03 4.319756817000128257e-02 1.812437379855953712e-01 2.985635058682189241e-05 3.162525030361268188e-06 4.492819689102079490e-05 8.626314031271284186e-07 6.826479199429416056e+00 9.948975994770274056e+00 6.502280678322343022e+00 6.929453819021399674e+00 -1.708973372375834060e+03
5.153000000000000000e+03 4.043868696661102879e-02 1.820154484255628591e-01 3.029325263130310051e-05 3.327694346152196525e-06 4.813135880349856045e-05 8.536470142763163801e-07 6.795064081968987146e+00 9.727697953699388833e+00 6.372603379312578475e+00 7.387785152610716999e+00 -1.706055806530021073e+03
5.154000000000000000e+03 3.964317060510183510e-02 1.702653514886581232e-01 3.260925658688870477e-05 3.441282999389374522e-06 4.765924242284088784e-05 8.725341624738962481e-07 7.456883236018364336e+00 9.416335091857828132e+00 6.488502295767594852e+00 7.109194935477455068e+00 -1.706069600786582669e+03
5.155000000000000000e+03 3.999428658889853799e-02 1.759469898172806579e-01 3.349932887276547907e-05 3.950301365464037555e-06 4.956722501249701950e-05 8.392844161380214380e-07 7.864481345783046251e+00 9.377976621136632218e+00 5.868457336905255950e+00 7.300011079539706849e+00 -1.708958397646920730e+03
5.156000000000000000e+03 3.735630835432904306e-02 1.835431847272833150e-01 3.417698831864197229e-05 3.890358644082181216e-06 4.943099708425103335e-05 8.525771856244890507e-07 8.767286334834674122e+00 8.809583365883625561e+00 5.959802343180000683e+00 7.178688971768422356e+00 -1.709786640080408688e+03
5.157000000000000000e+03 3.790307866610409526e-02 1.809814954918346208e-01 3.409418234269389800e-05 4.026086992267748507e-06 5.335004946599250931e-05 9.106983794654216998e-07 7.781449170777334778e+00 8.829169924975277084e+00 6.213796230601023041e+00 6.591782288810936308e+00 -1.709950408353600551e+03
5.158000000000000000e+03 3.724255356352847157e-02 1.735963866519907584e-01 3.427765979341230578e-05 4.079834731626932476e-06 5.160167043489869457e-05 9.398643994742216882e-07 7.921523369161000971e+00 8.660241265527231391e+00 6.397414832311257626e+00 6.350844618293829846e+00 -1.706127872827570627e+03
5.159000000000000000e+03 3.819222369580074078e-02 1.788523583507498349e-01 3.338627014400403792e-05 3.943738870884131937e-06 5.293580825472576267e-05 8.901926508316774941e-07 8.252486074750850165e+00 8.528746378540633444e+00 6.773715579933818454e+00 6.391855416990233074e+00 -1.708862532337365110e+03
5.160000000000000000e+03 3.905275789543406761e-02 1.629785687481956902e-01 3.291363444872192012e-05 3.798272600504263958e-06 4.988195223230326811e-05 8.623747425265913389e-07 8.486110520125162537e+00 8.422951344943150787e+00 6.322383572329791868e+00 6.504570518798608703e+00 -1.705682693948969245e+03
5.161000000000000000e+03 4.076941023156984562e-02 1.627921628036810286e-01 3.280052114885079006e-05 3.760543417963577147e-06 5.124319543149041188e-05 8.553892592573148424e-07 8.448343181341945396e+00 8.515078653423172383e+00 6.403971030513220697e+00 6.853862554903593640e+00 -1.708550058289933759e+03
5.162000000000000000e+03 3.911224201701943987e-02 1.700198265858603452e-01 3.411658393083140557e-05 3.910554809358972730e-06 5.355253138028992672e-05 8.818959146021608873e-07 8.025251130600793203e+00 8.535044817958107544e+00 6.776616068110967284e+00 7.268890312417980226e+00 -1.706170677957950829e+03
5.163000000000000000e+03 3.702118177961021689e-02 1.651379296258966012e-01 3.165947736042206117e-05 3.997458859169116269e-06 5.420318084278087065e-05 8.625193060552561354e-07 7.868415840589689125e+00 7.962630648535652611e+00 7.116832570792218426e+00 7.070401017383051823e+00 -1.707760307917791124e+03
5.164000000000000000e+03 3.794960666189950427e-02 1.701579747655648234e-01 3.105173477622824265e-05 4.117596094329043280e-06 4.960497337583922830e-05 8.797833972419167868e-07 8.014453076825251543e+00 8.474769725780008756e+00 7.062874690045190640e+00 6.590079109638425692e+00 -1.706271903544703946e+03
5.165000000000000000e+03 3.849762165007480225e-02 1.581506943172150126e-01 3.276703551147704601e-05 4.268054599660134286e-06 5.329261401317342598e-05 8.479200121378761344e-07 7.497670034902355951e+00 7.554909396130857324e+00 6.681587516263485682e+00 6.132837710996766667e+00 -1.703759312509417214e+03
5.166000000000000000e+03 3.953194780803400560e-02 1.668791793654861577e-01 3.349665424625240150e-05 3.980383850620112511e-06 5.152984439855702446e-05 8.940399988800022984e-07 7.889890858770097992e+00 7.396298460162951116e+00 7.117873184148345800e+00 6.584865001186260614e+00 -1.704291981130897966e+03
5.167000000000000000e+03 3.645392595202898850e-02 1.570841339999761166e-01 3.184147319228161150e-05 4.314782369511842170e-06 4.998542602300112749e-05 8.949664484800274998e-07 7.942673979636390769e+00 7.445106148382770961e+00 7.005705875698329699e+00 7.025625891757526276e+00 -1.704839261329097781e+03
5.168000000000000000e+03 3.831793761464517140e-02 1.616073150497801536e-01 2.977795142638715075e-05 4.191041718797086073e-06 4.930803419611429303e-05 8.220276330183507565e-07 7.707311192106972797e+00 7.407074254622155074e+00 7.204419642228984344e+00 7.006309370288772875e+00 -1.704752745414844412e+03
5.169000000000000000e+03 3.854319701163869821e-02 1.677895328063581382e-01 2.909641204261256158e-05 4.570427039747938394e-06 4.909581512335197778e-05 8.134007235818818760e-07 7.860586620164089489e+00 7.586350167481342943e+00 7.646699618111108876e+00 7.121109234536866062e+00 -1.704181392613050775e+03
5.170000000000000000e+03 4.092451195992904273e-02 1.558868964291253989e-01 2.936008602673377812e-05 4.571817713880532453e-06 5.106391803747567173e-05 8.203709792677805569e-07 8.039738334661764796e+00 7.517178079055296003e+00 7.493762180087328417e+00 7.546340272077689981e+00 -1.705368081564311069e+03
5.171000000000000000e+03 4.291891667514703690e-02 1.599095099449049651e-01 3.116012538740567194e-05 4.486800170713700171e-06 5.299492980399890551e-05 7.358351327007630364e-07 7.870755941604655526e+00 7.876713946900825825e+00 6.911965786178799753e+00 6.902877316067781877e+00 -1.706067527015229643e+03
5.172000000000000000e+03 4.052740013217297904e-02 1.610852146756753256e-01 3.438421554141419970e-05 4.731570632063237706e-06 5.433675729706592710e-05 6.923393258792663138e-07 6.737436695368064221e+00 7.981677913327252405e+00 7.016963596342499443e+00 6.876102575841478881e+00 -1.705062884691554700e+03
5.173000000000000000e+03 4.179549030814519450e-02 1.638804676764524793e-01 3.484594100896205247e-05 4.634584502121543681e-06 5.306693099009941462e-05 6.682329305706487797e-07 7.151517451988326890e+00 8.074770004686303793e+00 6.839871054911567327e+00 6.975600055663336185e+00 -1.702573272193149933e+03
5.174000000000000000e+03 3.959479150246797419e-02 1.642288954198457551e-01 3.507113392912288848e-05 4.456393160345363263e-06 5.230138217596278486e-05 6.686355298866211146e-07 7.537178964649644541e+00 8.060970100646160930e+00 6.730706478519822511e+00 7.024366585957016795e+00 -1.702762550572907230e+03
5.175000000000000000e+03 3.918921900842891465e-02 1.515959771716016424e-01 3.281476864661132700e-05 4.484741264319883894e-06 5.046332387266784855e-05 6.486418547224573952e-07 7.307470950641425489e+00 7.881423245887799744e+00 7.403687969659575430e+00 6.698180576915277129e+00 -1.703795065943660802e+03
5.176000000000000000e+03 3.865960419688636851e-02 1.530668316258447514e-01 2.992797040018208138e-05 4.393359943519404209e-06 4.958423338340905257e-05 6.676008433671133536e-07 7.435680241185581352e+00 7.570744454338904639e+00 7.029282271463156206e+00 6.380821646212005760e+00 -1.703486700462583258e+03
5.177000000000000000e+03 3.677091735431215619e-02 1.532660302830458066e-01 3.078390821453673226e-05 4.580716634389458997e-06 4.888744017818227595e-05 5.945754420481653149e-07 7.749595832443741728e+00 7.707361543917247815e+00 7.348459793501669779e+00 6.898011267714227124e+00 -1.703346057904750978e+03
5.178000000000000000e+03 3.950706598621153698e-02 1.586387113430823836e-01 3.217794433190509265e-05 4.927498936200485283e-06 4.874405777265769003e-05 5.633298596289081665e-07 7.974921837763075061e+00 7.930078733940564284e+00 7.078938571843784722e+00 7.248598693316739450e+00 -1.707013336392584051e+03
5.179000000000000000e+03 3.995557566135923833e-02 1.631926776637525334e-01 3.393209708122089669e-05 4.767983498077532300e-06 4.865225327879582574e-05 5.729097894294931267e-07 7.605375013070167611e+00 7.658597605738306946e+00 7.165744433025034610e+00 7.568944271395283252e+00 -1.705479365946975804e+03
5.180000000000000000e+03 3.741211259571675107e-02 1.618137938745220772e-01 3.406152831631570159e-05 4.328738977567296071e-06 5.184896936600721197e-05 5.915222357208871361e-07 7.466971664349518534e+00 7.852363249973271841e+00 7.444950849189064357e+00 7.730421824484161597e+00 -1.704794953623914353e+03
5.181000000000000000e+03 3.412070201897057092e-02 1.485202090398974051e-01 3.393133266927793914e-05 4.341181284293537063e-06 5.307551820948832358e-05 6.316660505510573041e-07 6.987834868820680612e+00 8.042854177535780025e+00 7.685352335375083221e+00 7.753539376315230491e+00 -1.705171265498915545e+03
5.182000000000000000e+03 3.680610411238603719e-02 1.516578672702254549e-01 3.371261780109800451e-05 4.431738607174461927e-06 5.473607853617319641e-05 6.453441183824468531e-07 7.414146434217113502e+00 8.550442075252453478e+00 7.421764713773034927e+00 8.054500143811075930e+00 -1.705582442598255057e+03
5.183000000000000000e+03 3.636838658105405464e-02 1.561224731150992195e-01 3.412041517397032216e-05 4.421805475632255267e-06 5.543750630879030832e-05 6.537455426444041532e-07 7.445269962882378856e+00 8.760282923174678160e+00 7.136445197759625714e+00 7.573200383443388084e+00 -1.703135284447234653e+03
5.184000000000000000e+03 3.443305701517504480e-02 1.587022970364396213e-01 3.588721343050026006e-05 4.272824364732121767e-06 5.110925039323599981e-05 6.545782323562965423e-07 7.573231676527066192e+00 8.605647938783052453e+00 7.111769011038647115e+00 7.749800248892777077e+00 -1.703333476562853093e+03
5.185000000000000000e+03 3.382842471498869602e-02 1.662719335363701256e-01 3.301932838088520448e-05 4.320435111273049707e-06 5.120570503544882726e-05 6.454218923882607382e-07 7.235205093710095348e+00 8.525086851104283880e+00 7.254385274734091560e+00 7.203700419598076721e+00 -1.703923218393355228e+03
5.186000000000000000e+03 3.463779480204228628e-02 1.643362599535983792e-01 3.110442045957666646e-05 4.314146941338014257e-06 4.942906697526668590e-05 6.539928969683654059e-07 7.281034386405877079e+00 8.165396177796743871e+00 7.582120902876457791e+00 6.392645602342246214e+00 -1.705442690003488224e+03
5.187000000000000000e+03 3.382918175430838642e-02 1.681665407101749776e-01 3.120959803922806228e-05 4.424157506225290162e-06 4.931677086823713617e-05 6.371846531122777472e-07 6.860917529341520549e+00 8.010656180533848314e+00 7.450534425693065899e+00 6.054602594968498508e+00 -1.704353954857255758e+03
5.188000000000000000e+03 3.493939536813499280e-02 1.665281059715456868e-01 2.966512301760197945e-05 4.729727630407522235e-06 5.022124381340648176e-05 5.930494029740153965e-07 6.734157671446160620e+00 8.148457048546937642e+00 7.771183155237523899e+00 6.301177491841833955e+00 -1.703792037454097681e+03
5.189000000000000000e+03 3.691875162037151076e-02 1.500689957083557180e-01 3.115209350956666963e-05 4.927466697552835157e-06 4.827253323028525903e-05 5.693353570891472865e-07 7.248364330624155194e+00 8.705245421470227285e+00 8.082088202773229924e+00 6.886771776808881640e+00 -1.704498374751747633e+03
5.190000000000000000e+03 3.667240575069891789e-02 1.414876414657910975e-01 3.214751459048072326e-05 4.880716409237275358e-06 4.898469190901275441e-05 5.907234091824479485e-07 7.015022209371384321e+00 8.512277147896664786e+00 7.805996171247975290e+00 6.382680358516882535e+00 -1.705685736064640423e+03
5.191000000000000000e+03 3.581226617598028822e-02 1.459955033367426880e-01 3.175292010182996234e-05 4.723854049245494991e-06 5.196016273748167035e-05 5.975197241479395694e-07 7.127597780782210179e+00 8.338718841150599914e+00 8.050895181280491641e+00 6.193485846962681229e+00 -1.702617740441968181e+03
5.192000000000000000e+03 3.560706391284657740e-02 1.535751000397357624e-01 3.286238876405328275e-05 4.817365513253054878e-06 5.346793041439249107e-05 6.167590414304629252e-07 6.814256107583605448e+00 8.100705104715643756e+00 7.519217630258020257e+00 6.845441844748368254e+00 -1.702956501422321253e+03
5.193000000000000000e+03 3.577865093603620206e-02 1.490000730904640913e-01 3.316357421779873805e-05 4.789963415099750668e-06 5.270001765906204521e-05 6.163445795257955557e-07 6.810728255189460789e+00 8.419544396844226952e+00 7.081802521274324747e+00 7.130367273073622947e+00 -1.702469171530087351e+03
5.194000000000000000e+03 3.670857989169661051e-02 1.457656869194034477e-01 2.943563905890979966e-05 4.848406559321748642e-06 5.416722757142161204e-05 6.313584716637053937e-07 6.703233330061466155e+00 8.397828439325706995e+00 6.958595124523840880e+00 6.887783613387795434e+00 -1.702958748194654618e+03
5.195000000000000000e+03 4.189858697192793552e-02 1.358551588774006558e-01 3.111513002146204461e-05 5.123339538400910642e-06 5.656745021481922412e-05 6.503116891963781205e-07 6.573800643621036777e+00 8.543939346923409062e+00 7.415942225836927193e+00 6.289300126202703289e+00 -1.704317180356659037e+03
5.196000000000000000e+03 4.211951545707631750e-02 1.334442800367478255e-01 3.149300806605681991e-05 4.961188210339154787e-06 5.404896827987185884e-05 6.608840367236629181e-07 7.039794558171593053e+00 8.822963835125273491e+00 7.483082735195179858e+00 6.222921684655387864e+00 -1.704192069435313897e+03
5.197000000000000000e+03 4.007352535732224691e-02 1.460221657933641615e-01 3.411215883340287276e-05 4.634022223643166361e-06 5.830484522394729262e-05 6.742700509335955171e-07 7.148733247501287025e+00 8.698084506476897459e+00 6.758968332816275293e+00 6.105727232902935953e+00 -1.705200498269128730e+03
5.198000000000000000e+03 3.984958622666636557e-02 1.491173678822903803e-01 3.221297111490806822e-05 4.645740405928624430e-06 5.706795710724714318e-05 7.009057873765972653e-07 6.904313093740488405e+00 8.190108584995309471e+00 6.843653957131075494e+00 6.596700308927536227e+00 -1.703844931811673632e+03
5.199000000000000000e+03 3.697147883734622914e-02 1.532743231397808437e-01 3.282125333358462926e-05 4.648424215473838383e-06 5.455448945445678211e-05 7.044491131855227115e-07 7.111621922725085199e+00 9.084135415343066455e+00 7.202540024167911170e+00 6.918389893345181285e+00 -1.702644910645813070e+03
5.200000000000000000e+03 3.530581108270097052e-02 1.473090442145013612e-01 3.509136339748395236e-05 4.633583891027733655e-06 5.388517559367129333e-05 7.282365620631948360e-07 7.028050278195836498e+00 8.884502187757233216e+00 6.811282931323799694e+00 6.944756731327111687e+00 -1.702657621308642319e+03
5.201000000000000000e+03 3.281356495278495849e-02 1.561556755649087247e-01 3.572604409258362527e-05 4.398210953400418637e-06 5.376417892589409564e-05 7.214689522395643411e-07 6.690863531048845125e+00 8.610810118838433169e+00 7.009151621010735411e+00 7.222535176548828595e+00 -1.704152017318318258e+03
5.202000000000000000e+03 3.335454687375778715e-02 1.504936486168784171e-01 3.582859840348712497e-05 4.278179258822561219e-06 5.584285166968301791e-05 7.060747661909100555e-07 6.846186016875875247e+00 9.184908680151028904e+00 6.652591827867198937e+00 7.736823229070937558e+00 -1.704313258723957915e+03
5.203000000000000000e+03 3.134150109635112924e-02 1.479874983968068602e-01 3.720295495548322763e-05 4.213001503195740200e-06 5.567245199502557341e-05 7.177537183348595125e-07 5.883923927967613210e+00 8.863349027624876086e+00 6.840806939737783310e+00 7.646801045872951619e+00 -1.704514807263738930e+03
5.204000000000000000e+03 3.208292396356138276e-02 1.483873942645835275e-01 3.748000701801428958e-05 4.001007239405632221e-06 5.531204877115700940e-05 7.735970663896464217e-07 6.515631112456687468e+00 9.064879029439341096e+00 6.547426831938998326e+00 7.859791671038813377e+00 -1.704515321449810699e+03
5.205000000000000000e+03 3.066000422792786173e-02 1.501557469080746776e-01 3.951382683615989582e-05 4.062235318939450430e-06 5.638492485512008764e-05 8.606381925709619491e-07 6.446409384936234055e+00 9.133060760777798492e+00 6.351908310790594037e+00 7.261376008631816426e+00 -1.705608810461550547e+03
5.206000000000000000e+03 3.060793904765399948e-02 1.510424602715750853e-01 4.176255098799332648e-05 3.774231007384817803e-06 5.749433632673874581e-05 8.825672978070778569e-07 5.998516785100017401e+00 8.986014514869296477e+00 6.380525652709958528e+00 6.505636696452980594e+00 -1.706987214959813628e+03
5.207000000000000000e+03 3.051324333690319524e-02 1.409543560397477913e-01 4.474352195229569019e-05 3.415830649679734709e-06 6.314587178929528723e-05 9.135117296971445421e-07 6.594954913221473092e+00 8.745114383329388730e+00 6.516994008567324137e+00 6.323996663865905532e+00 -1.705878857382363776e+03
5.208000000000000000e+03 3.214860145471662434e-02 1.259170067836549722e-01 4.302753794456298607e-05 3.297023712974776511e-06 6.145895887051646886e-05 8.476754910599368782e-07 6.679427891194591460e+00 8.631716846637864649e+00 6.682143802288413426e+00 6.223582183650234079e+00 -1.702571655595619177e+03
5.209000000000000000e+03 3.228761718247971646e-02 1.446360332830226580e-01 4.311117745500401400e-05 3.239534852643775821e-06 6.238572510132451697e-05 9.519381473485935915e-07 6.923574332727170599e+00 8.782716090827097588e+00 7.472839302834298536e+00 6.541254986392197601e+00 -1.703508461650254731e+03
5.210000000000000000e+03 3.189109608843945787e-02 1.455166674849730502e-01 4.608996370941723867e-05 3.154730191193880320e-06 6.353297640820504942e-05 9.451680552513482634e-07 6.943346088557842855e+00 8.151563670045522514e+00 7.345605929613977736e+00 5.876268110621684748e+00 -1.705671578315618717e+03
5.211000000000000000e+03 3.014168147644094228e-02 1.455281300356526808e-01 4.361285249837848472e-05 3.149999046917861468e-06 6.593696751661695362e-05 9.918484693866476003e-07 6.986620894636828005e+00 8.750006050261095680e+00 7.658371275395161604e+00 5.888037303992232907e+00 -1.708160111742399977e+03
5.212000000000000000e+03 3.059655492799411708e-02 1.526744537052737716e-01 4.474533166286474004e-05 3.290669515583552078e-06 6.454178690077292649e-05 1.078397369121632032e-06 7.301075908047510055e+00 8.888169562857953565e+00 7.376381326641915592e+00 6.273157925171306992e+00 -1.704493594741693414e+03
5.213000000000000000e+03 3.331847110838705162e-02 1.404088713188570980e-01 4.498730489114584683e-05 3.296585912929298959e-06 6.109889802516160155e-05 1.096866132145068791e-06 7.070012580557772708e+00 8.732853456428138372e+00 7.631229458045862835e+00 6.449694520588716173e+00 -1.705549234777959782e+03
5.214000000000000000e+03 3.274470279271163992e-02 1.394578287867754285e-01 4.274330671791409515e-05 3.411111609677857508e-06 6.076681090760431027e-05 9.292515480442659848e-07 7.267148338412722453e+00 8.652154668172656216e+00 7.009460277369796266e+00 6.025634899573325320e+00 -1.703581017118903446e+03
5.215000000000000000e+03 3.354282997656305582e-02 1.344836493078888084e-01 4.337935387466363449e-05 3.357918686579756240e-06 6.147445033531720178e-05 9.879185300208560516e-07 6.912636374225283653e+00 8.541024795366128686e+00 7.166997757892612064e+00 6.540258477179915708e+00 -1.701575107696399300e+03
5.216000000000000000e+03 3.178736523394944807e-02 1.435772790582624248e-01 4.406608349056027825e-05 3.451768410038046709e-06 6.425380122439716853e-05 1.003655505172994279e-06 6.760302357942577167e+00 8.705186833331557850e+00 6.966131919061949951e+00 6.420115133918093520e+00 -1.700892001147877409e+03
5.217000000000000000e+03 3.405387740554056270e-02 1.508079496991738822e-01 4.277301174964316102e-05 3.512258325528771902e-06 6.375054129309569136e-05 9.996994589014741678e-07 6.981182220760905111e+00 8.982278857539853334e+00 6.680987741769470745e+00 6.674427363926499268e+00 -1.702245392861761957e+03
5.218000000000000000e+03 3.214346218931118243e-02 1.546608566661804851e-01 4.476412856825413362e-05 3.597469988208632522e-06 6.624581623483343938e-05 1.056766577523157383e-06 6.627026586828296040e+00 8.903447263410296131e+00 7.021752898256734099e+00 6.594077824322471137e+00 -1.701044947131020308e+03
5.219000000000000000e+03 3.341186396057576474e-02 1.633137188385991867e-01 4.813863850537122786e-05 3.673380204709859807e-06 6.399048135926064032e-05 1.142430321540772349e-06 7.088739566097141065e+00 8.782886021437855462e+00 6.570749742058868748e+00 6.407232423014352030e+00 -1.706118831536923381e+03
5.220000000000000000e+03 3.188990019765073486e-02 1.563500830513027684e-01 4.632015891698848618e-05 3.436744652268538497e-06 6.382774920295792990e-05 1.179555163077956875e-06 6.881812726189429519e+00 8.993703166780672831e+00 6.574756201809884182e+00 6.570082739606118771e+00 -1.707158300579259958e+03
5.221000000000000000e+03 3.184743550710630172e-02 1.538162064667372153e-01 4.986355146102841265e-05 3.221494722038923817e-06 6.373909021051574143e-05 1.235260920032510356e-06 6.745851727298175504e+00 8.668377559442424385e+00 6.251673594163631442e+00 6.333278840327599468e+00 -1.706197618260453510e+03
5.222000000000000000e+03 3.155264721605244987e-02 1.522577201063984864e-01 4.656276547266057820e-05 3.010570424881423220e-06 6.757236081264424404e-05 1.188199569296008300e-06 7.548846432722434940e+00 8.463618815818604091e+00 6.326848648602962477e+00 5.812999073037762976e+00 -1.704442789826415719e+03
5.223000000000000000e+03 3.023789445672849310e-02 1.396321608077778498e-01 4.639635244467208764e-05 2.991348484799145690e-06 6.669703202543136747e-05 1.269141305529873812e-06 7.767263259837549505e+00 8.330282844990048119e+00 6.537635452174721529e+00 5.826582371357057255e+00 -1.704502234716361500e+03
